time_years,S_total,S_1mm_1cm,S_1cm_10cm,S_10cm_1m,S_1m_plus,S_400_600km,S_600_800km,S_800_1000km,S_1000_1200km,S_1200_1500km,S_1500_plus_km,cumulative_collisions,collision_rate_per_year,cascade_gain_G,cascade_multiplier_Km,collisions_this_step,fragments_generated,launches,objects_decayed,scenario,pmd_compliance
38.400000000000006,982566522.6082613,960737968.3326753,21234560.96675018,375056.08016972063,218937.22866623933,9482957.881303493,2148147.238458926,624456444.2778027,320925053.7024347,19308562.83353897,6245356.674722484,301359.0,43137.00706163525,2998.007355686201,10.30053296545501,4248.0,7267713.347215719,673.9314285714286,1251894.2941307852,PMD_90,0.9
38.5,982118554.3898636,960252571.8060501,21271536.969866265,375043.85927977547,219401.75466751397,9180310.781194072,2134610.0590480017,624271313.8197738,320983020.14582217,19304720.611082822,6244578.972942712,305775.0,43578.290839891844,2716.3421027144695,9.506459117614153,4416.0,800862.9114785786,673.9714285714285,1249342.9584475965,PMD_90,0.9
38.6,1000164097.2173183,977901034.1155297,21661142.873671535,381926.12967135035,219994.09844577248,8887618.385619543,8572300.109355686,636159073.9099783,321000314.28264415,19300989.159421578,6243801.370298936,310113.0,43679.37958297729,2889.250293469096,9.763554336322253,4338.0,19284249.356511075,674.0114285714285,1239180.3976277881,PMD_90,0.9
38.7,1002026691.8986406,979681208.4953727,21742220.991807345,382787.8597082399,220474.55175260652,8604445.50368489,8517041.505524915,638342494.6527519,321022427.91274637,19297258.45715377,6243023.866778822,314501.0,44470.624247255386,2672.0823486462086,9.243668138627754,4388.0,3148700.8689140896,674.0514285714287,1286568.0961630496,PMD_90,0.9
38.800000000000004,1010331624.1757965,987778293.6333996,21946283.075282928,386048.00004221516,220999.46707176906,8330370.993701432,8462148.46428247,642115729.9076769,325887709.84363556,19293418.50413007,6242246.462370037,318853.0,44697.944230628906,2625.0966944848456,9.14453024007667,4352.0,9584086.712205777,674.0914285714287,1279672.3836213942,PMD_90,0.9
38.900000000000006,1025290170.04345,1002397911.7468231,22278912.02531296,391775.98396025,221570.28735376612,8065537.305307542,8408278.561087303,646675743.003939,336609232.6946067,19289909.321449053,6241469.157060251,323389.0,45231.55658582039,2720.5117946491728,9.576681357560968,4536.0,16235467.549637148,674.1314285714286,1277431.6705552982,PMD_90,0.9
39.0,1037139815.8879533,1013968188.0439664,22553166.716038853,396342.39960599924,222118.72834200258,7809203.023507024,8354435.250988047,658633256.2931913,336816048.5242161,19286180.845213514,6240691.950837133,328091.0,46078.59718853167,2727.6726171531295,9.736122876829931,4702.0,13128548.332576465,674.1714285714286,1279362.5166446345,PMD_90,0.9
39.1,1043051435.981232,1019716786.4878746,22713321.48227898,398701.9767525795,222626.03432606766,7560980.20625722,8300618.236651987,662408016.1315151,339259343.4453413,19282563.11777834,6239914.843688356,332698.0,46846.30972552035,2611.116270982973,9.495356969537921,4607.0,7196636.8791653775,674.2114285714285,1285508.854457771,PMD_90,0.9
39.2,1047587590.9293863,1024116328.1529354,22847597.76013807,400541.1711472268,223123.84516565374,7320823.417452214,8247157.223023074,667129053.9360486,339372582.39951456,19278836.11774637,6239137.835601592,337381.0,47277.96443036727,2474.2543770166635,9.097723114598748,4683.0,5818615.002570971,674.2514285714285,1282924.162988353,PMD_90,0.9
39.300000000000004,1047190242.3192155,1023677693.6326479,22888422.563366987,400539.37256772985,223586.75063293302,7088579.111730884,8193939.849051585,666964042.0296724,339430320.53597575,19274999.86622048,6238360.926564519,342195.0,47655.277329724224,2245.1677751071506,8.374865879089242,4814.0,882831.5550342636,674.2914285714287,1280622.313776434,PMD_90,0.9
39.400000000000006,1061458929.4223944,1037619578.0513867,23209199.698711384,406000.5899380536,224151.08235819594,6863768.970119256,8141184.458782783,673210338.8786491,347734778.61397904,19271274.384299424,6237584.116564812,346971.0,47764.602107051214,2346.0439065646847,8.743742421205146,4776.0,15540765.332323564,674.3314285714287,1272520.4177162088,PMD_90,0.9
39.5,1068429564.8155931,1044405510.8875033,23390648.690860167,408740.1312580793,224665.10597164716,6646589.934132662,8088888.02852105,677987823.2098905,350201796.5868767,19267659.65058196,6236807.405590149,351779.0,48608.49260947806,2282.963240782858,8.661855786737261,4808.0,8246860.691972761,674.3714285714286,1276653.5273453987,PMD_90,0.9
39.6,1072092761.4143355,1047947288.7911109,23510073.394252796,410243.96910451987,225155.25986734137,6436353.295031225,8036607.554546786,677753741.0818309,354365873.0456273,19264155.643671058,6236030.793628208,356737.0,49103.80099660824,2154.2856649124806,8.292841853427818,4958.0,4939097.5361480815,674.4114285714286,1276341.2059771477,PMD_90,0.9
39.7,1084081218.390844,1059652247.2858423,23788421.164945632,414847.0846077886,225702.85544855337,6232832.089937193,7984562.810656559,685899299.8572916,358468947.01011837,19260322.342173867,6235254.280666674,361692.0,49404.13859996252,2206.4444192105307,8.512230827680531,4955.0,13258951.745109709,674.4514285714286,1270907.0771723744,PMD_90,0.9
39.800000000000004,1083725861.22084,1059253941.4893923,23830902.484705307,414852.4740485772,226164.77269384023,6035806.788816751,7933302.193613553,685731638.821466,358534035.74055725,19256599.809693404,6234477.866693226,366646.0,50166.373424083526,2004.375130795295,7.895419857620884,4954.0,920213.1046781918,674.4914285714285,1276008.623253906,PMD_90,0.9
39.900000000000006,1093163568.479537,1068457092.5666873,24061283.920118835,418497.08727204736,226694.90545911365,5845285.050900188,7882380.663834932,690440978.2317011,363508454.9565769,19252768.02482856,6233701.551695552,371719.0,50280.081753948536,2014.9838342097555,7.945086915240439,5073.0,10706374.562740106,674.5314285714287,1269069.69261444,PMD_90,0.9
40.0,1099128668.4712431,1074255692.638119,24224920.399237234,420855.30855894054,227200.12532810055,5660724.683862461,7831355.972469941,696589073.3190097,363565102.1515615,19249487.00867826,6232925.335661334,376742.0,50897.89687252263,1957.5324007622805,7.806258229873612,5023.0,7235478.297168928,674.5714285714287,1270790.7340344344,PMD_90,0.9
40.1,1109659221.2141984,1084530005.7962687,24476573.809456483,424904.72634535347,227736.88212785803,5482370.647052954,7781108.643272201,703114249.2507501,367803686.799695,19245656.654849768,6232149.218578261,381866.0,51365.321078713256,1992.1110403818573,7.992631472074294,5124.0,11802205.51561303,674.6114285714286,1272053.241229245,PMD_90,0.9
40.2,1115907249.9229543,1090603955.2769895,24647696.202132307,427354.87511385913,228243.5687186469,5309580.6786582265,7730973.681573639,706977014.4321295,370416355.28327596,19241952.646882687,6231373.200434023,387127.0,52055.238819383645,1935.907426609883,7.8714524389478315,5261.0,7523624.062905395,674.6514285714286,1276053.8627210043,PMD_90,0.9
40.300000000000004,1126012297.732234,1100459738.050464,24892537.495334838,431245.5746922842,228776.6117428579,5142942.743278785,7681500.261976206,713196619.4133416,374522404.22758675,19238123.80483411,6230707.281216308,392418.0,52520.800035662294,1957.4138217842165,8.00595304547797,5291.0,11380789.56286687,674.6914285714286,1276146.302158678,PMD_90,0.9
40.400000000000006,1138790986.4203112,1112936440.0165608,25189091.315054107,436126.8787269718,229328.2099693994,4981266.950400179,11666582.11275981,713059361.9406377,383619108.2381865,19234625.73091349,6230041.447413639,397807.0,53193.134196605184,2022.5449655708683,8.216960523890375,5389.0,14058420.424257811,674.7314285714285,1280090.324751932,PMD_90,0.9
40.5,1155554892.2362714,1129320989.4110248,25561491.06561774,442504.4152029725,229907.34442577086,4825160.5638966,11592383.808937812,723374525.0941992,390302758.70899814,19230798.361224048,6229265.699015375,403119.0,53781.56387311315,2160.441920596926,8.804510770462663,5312.0,18068845.108096648,674.7714285714285,1305293.920708109,PMD_90,0.9
40.6,1171360989.8290823,1144765395.5063047,25916592.17013817,448522.02122873307,230480.13141071284,4673672.365215303,11517686.678679042,739265048.2208934,390449120.75541544,19226971.75936905,6228490.049510038,408548.0,54818.20955673863,2259.7687077343116,9.286996579412234,5429.0,17121490.46060937,674.8114285714287,1315747.5363698592,PMD_90,0.9
40.7,1191180020.9669254,1164143202.2303996,26349704.607991267,456033.7188610297,231080.40967345174,4527200.878155061,11443593.668152086,752734105.2175099,397021625.9770391,19223365.925195545,6230129.300873538,414116.0,55862.73934705362,2413.617031896166,9.999295598039195,5568.0,21148666.853996687,674.8514285714286,1330002.4247251116,PMD_90,0.9
40.800000000000004,1201609445.3602152,1174312649.4542317,26605139.625126075,460041.47559355386,231614.8052638005,4385582.580368942,11369990.81068762,760872905.4434816,399531616.5837512,19219996.39348707,6229353.548438735,419914.0,57088.84419237067,2375.3200597948553,10.011271602193299,5798.0,11773693.108499989,674.8914285714286,1344609.463781442,PMD_90,0.9
40.900000000000006,1206288425.6815474,1178843958.0573115,26750449.64445007,461908.54580688686,232109.43397853174,4248439.298685082,11296544.85527247,763198072.1122037,402100509.5574271,19216281.963061295,6228577.894897422,425681.0,57814.98456678769,2242.3385477117918,9.577326441992923,5767.0,6029426.983006656,674.9314285714286,1350789.450246101,PMD_90,0.9
41.0,1219803121.1190574,1192037736.5620565,27065656.631079417,467062.71527618635,232665.21064528826,4115954.8391092657,11223694.64073459,776683959.3129108,402338921.7074292,19212678.278636154,6227912.340237293,431582.0,58209.92707648032,2269.999817860017,9.676646295550317,5901.0,14864331.321494054,674.9714285714285,1349968.712555367,PMD_90,0.9
41.1,1239277205.3274639,1211074743.0775,27494761.523085065,474438.6914077567,233262.03547087233,8021655.58964039,11151546.256240811,783110252.2312809,411557539.0605401,19208965.318815064,6227246.870946879,437456.0,59142.415641936175,2397.7098618717428,9.415481003151207,5874.0,20835666.91535848,675.0114285714285,1361929.5755232496,PMD_90,0.9
41.2,1245334647.8320167,1216953130.4141421,27670899.487830255,476852.03962530626,233765.8904192077,7767188.544289349,11080095.127406396,789422366.1024404,411633383.4661638,19205143.104701445,6226471.487015539,443567.0,60131.21755407476,2281.6088264730683,9.11592211938193,6111.0,7557470.692685221,675.0514285714287,1500393.0967037256,PMD_90,0.9
41.300000000000004,1247538676.8352094,1219053712.329903,27772893.91202555,477827.5819528617,234243.01132799377,7521209.800859089,11009116.710018901,789150791.4088336,414430321.0561713,19201541.6573946,6225696.201931807,449626.0,60643.30299792585,2114.565526086843,8.56363514774664,6059.0,3703114.3091989,675.0914285714287,1499444.2545779492,PMD_90,0.9
41.400000000000006,1254696233.9135706,1226011105.350674,27969731.35602454,480642.6620504277,234754.54482167805,7282892.406495311,10938167.868674545,791696912.4641366,419355289.2243349,19197940.934245944,6225031.015683383,455719.0,60904.463531903355,2045.061817158851,8.33340238170797,6093.0,8649186.765464576,675.1314285714286,1491992.6756744743,PMD_90,0.9
41.5,1265919726.7832973,1236955376.256739,28244083.510939065,484973.026662421,235293.98895665357,7051765.484539876,10867688.246461373,802901869.7090869,419679916.4933391,19194230.935111072,6224255.9147588005,461831.0,61439.21780581843,2048.548492838526,8.387980379872419,6112.0,12712523.44401663,675.1714285714286,1489321.6028615301,PMD_90,0.9
41.6,1272147400.0956943,1243000095.9012096,28424065.257900424,487440.8146513143,235798.12193278092,6828253.184666675,10797674.731566656,809118783.9676062,419988685.61811453,19190411.681093533,6223590.912646598,468057.0,62259.79401925692,1967.73213833857,8.164938640847843,6226.0,7722636.685245404,675.2114285714285,1495306.4414198296,PMD_90,0.9
41.7,1298260182.609113,1268541997.8368652,28984426.52438119,497317.8740200332,236440.3738464073,6612106.974467633,10727904.232839165,832951345.4483721,422559416.76430595,19186593.193292756,6222815.995835313,474309.0,62786.56303028709,2212.5425800321395,9.118204701602476,6252.0,27607810.143574715,675.2514285714285,1495376.738727578,PMD_90,0.9
41.800000000000004,1306862675.1034105,1276913534.666117,29211510.31037046,500669.45479319186,236960.67212979094,6402976.45569748,10658815.058488233,839249057.4666178,425146679.4732375,19183105.4715561,6222041.177813481,480776.0,64486.50646640027,2147.7874371019725,9.081094234843636,6467.0,10120797.77177395,675.2914285714287,1518552.4260476576,PMD_90,0.9
41.900000000000006,1315452644.129416,1285272428.4411538,29438720.394127805,504014.6567466815,237480.63738773772,6200742.500386079,10590402.770483973,847882561.1809971,425378382.76699275,19179288.45198722,6221266.458568815,487262.0,65141.8346415125,2088.882669069419,8.900700343618139,6486.0,10109986.062451983,675.3314285714287,1520322.2250180342,PMD_90,0.9
42.0,1333077260.5236902,1302489563.4823406,29838911.28102968,510722.4191594239,238063.34116046008,6004740.078828204,10521892.9600625,859164672.7087146,431989880.73980623,19175472.198189776,6220601.838089021,493766.0,65822.49019990131,2174.4028876349666,9.299589256627106,6504.0,19148327.895130727,675.3714285714286,1524040.7294279416,PMD_90,0.9
42.1,1341161009.8463302,1310348971.3756924,30059593.89519041,513865.66864630615,238578.90680096025,5815645.135891141,10454606.073459115,863128893.7560502,436370270.86805576,19171766.710011236,6219827.302862647,500683.0,66991.31413658419,2096.010019243986,9.12149733594871,6917.0,9617910.06716693,675.4114285714286,1534384.013098344,PMD_90,0.9
42.2,1352708194.450202,1321605740.3803353,30345033.774236802,518301.2198491585,239119.07578053884,5632463.082324644,10387324.281429894,865817778.2501018,445483514.00391626,19168061.966051154,6219052.866378234,507426.0,67605.81175879214,2080.41451735002,9.128975127278906,6743.0,13081790.867052078,675.4514285714286,1534821.571751755,PMD_90,0.9
42.300000000000004,1368682223.7512653,1337201239.4655974,30716913.83075151,524380.7925918276,239689.6623247905,5455550.486929998,10320377.389611533,879445576.4419466,448077862.9379924,19164577.96616122,6218278.528623498,514376.0,68387.22984528515,2124.315359655656,9.357696505004869,6950.0,17509989.43582434,675.4914285714285,1536217.4833322784,PMD_90,0.9
42.400000000000006,1383353577.413875,1351519571.0139644,31063776.723605808,529979.1804278305,240250.49587691898,9318601.245124036,10253763.137078356,890167839.154475,448234994.91991407,19160874.667697307,6217504.289586157,521297.0,69510.28264854092,2146.2313560524985,8.814479225823984,6921.0,16219192.714802284,675.5314285714285,1548102.4407640963,PMD_90,0.9
42.5,1396447930.8337896,1364288937.2565036,31383170.649117596,535021.7378164997,240801.19035192684,9022104.770175781,10188249.278016325,901045654.1160498,450818130.40727836,19157062.11301529,6216730.149253925,528363.0,70355.41813214103,2140.780812333105,8.87572155996617,7066.0,14780135.342654606,675.5714285714287,1686033.3513115488,PMD_90,0.9
42.6,1435001853.246184,1402021754.7598424,32189015.68931508,549553.3988788605,241529.39814763292,8735355.484128568,10125143.566599967,935802846.1951911,454969191.5694348,19153360.32321488,6215956.1076145265,535432.0,71318.66241928976,2496.010546258994,10.277907433234052,7069.0,40244369.453603804,675.6114285714286,1690624.509781268,PMD_90,0.9
42.7,1442181856.3728714,1408989047.5705864,32398378.772781886,552391.2035872334,242038.82591587453,8457815.069857974,10059490.411995864,942950389.7023093,455349209.7471569,19149769.276895776,6215182.16465568,542879.0,73863.88273030183,2365.996327601715,10.093919668626057,7447.0,8905631.674583187,675.6514285714286,1725804.0564672034,PMD_90,0.9
42.800000000000004,1456358738.1053646,1422815619.6010482,32742690.41989425,557831.3198092004,242596.76461303892,8189182.435845425,9994711.156990321,952450379.7472419,460363547.49225986,19146508.952661887,6214408.320365109,550501.0,74495.35991065782,2338.0303679991166,10.03170053596897,7622.0,15902058.568070218,675.6914285714286,1725318.3841484985,PMD_90,0.9
42.900000000000006,1484411186.1636412,1450246384.5200949,33353111.66022148,568439.7172649272,243250.26605976984,7929056.351480249,9930250.167106912,971768089.4174894,469427236.3662086,19142919.28662546,6213634.574730535,558211.0,75519.77184640804,2490.5126037036293,10.71393907861331,7710.0,29782594.510091122,675.7314285714285,1730322.0403858454,PMD_90,0.9
43.0,1517475213.0246851,1482590649.023099,34059704.49639738,580921.7006022821,243937.80458635848,7677708.526517157,9866655.291968226,998474007.8694067,476104760.06665456,19139220.342398774,6212860.927739686,565992.0,77385.8894997178,2688.880301625055,11.670174411373091,7781.0,34813669.14468406,675.7714285714285,1749725.9122114226,PMD_90,0.9
43.1,1537675763.9013057,1502320457.2824848,34522165.35016192,588604.4321447688,244536.83651450145,7434522.7738212915,9803590.948483182,1016064809.833809,479025010.82472634,19135742.141085807,6212087.379380289,573958.0,79613.94633472152,2695.8875092563508,11.939178175279352,7966.0,21977814.642654218,675.8114285714287,1777363.4346048546,PMD_90,0.9
43.2,1546590534.1526244,1510983844.242578,34769548.59352307,592084.2458620191,245057.0706615908,7199342.47659783,9740613.658482827,1025078553.1924291,479228666.25543195,19132044.640042655,6211313.929640073,582002.0,81074.18126821224,2559.402233956637,11.52335310251828,8044.0,10706843.579349084,675.8514285714286,1792161.036601983,PMD_90,0.9
43.300000000000004,1561221716.1062326,1525252332.5715134,35126074.70385456,597691.3340269736,245617.49683775447,6971466.34418629,9677612.724464115,1037305970.3908585,481927778.1865918,19128347.881625455,6210540.578506767,590031.0,81843.80386575926,2508.050201685075,11.346083190767914,8029.0,16426385.86535414,675.8914285714286,1795289.6603171085,PMD_90,0.9
43.400000000000006,1572495123.5108836,1536226758.1568186,35420166.52959339,602045.1066827278,246153.71778883602,6751315.2481281655,9615578.14327387,1046159403.8811607,484634297.04666674,19124651.86568619,6209877.3259681035,598276.0,82958.94641243112,2415.85254359257,11.050116449078889,8245.0,13077177.003166365,675.9314285714286,1803857.3870869323,PMD_90,0.9
43.5,1599709927.4040463,1562831188.6245759,36019596.25907897,612342.6785040072,246799.84188713247,6537977.479779828,9554063.707416495,1064573366.6090738,493714458.8571864,19120956.59207689,6209104.158512645,606589.0,83859.58420031458,2523.3979325424352,11.541726928393308,8313.0,29023230.37828735,675.9714285714285,1808520.313696216,PMD_90,0.9
43.6,1607152770.5523844,1570046980.5342526,36243230.08002062,615250.7722462183,247309.16586529257,6331559.978957596,9492626.007781606,1065334670.9080826,500668194.929852,19117387.63808192,6208331.08962896,615175.0,85732.97549524296,2379.037869060596,11.142086421752364,8586.0,9271139.598258637,676.0114285714285,1828360.3184914594,PMD_90,0.9
43.7,1628977083.6382635,1591363513.5244172,36742125.45619943,623526.8531757918,247917.80447088333,6132056.786636504,9431484.415465739,1087260771.577266,500831518.91582674,19113693.823763523,6207558.119304784,623821.0,86339.48174541349,2414.66928832587,11.265084100301879,8646.0,23649853.9255735,676.0514285714287,1825582.7482661053,PMD_90,0.9
43.800000000000004,1643974603.1972547,1605985333.6376846,37111537.48467378,629252.3773343427,248479.6975619063,5939242.535056281,9370746.927204926,1099853509.6681657,503494318.0679638,19110000.751336314,6206785.247527853,632614.0,87984.17462295192,2364.7565009895816,11.181601735418724,8793.0,16843355.661769483,676.0914285714287,1845806.0513495381,PMD_90,0.9
43.900000000000006,1664246091.2702768,1625777052.3865824,37583015.63842296,636945.8215764409,249077.42369530577,5752129.228643035,9310520.863716906,1117707693.8057787,506163426.4772,19106308.420652427,6206012.474285908,641529.0,89153.81672919217,2376.48540157579,11.284829157976182,8915.0,22127435.69358259,676.1314285714286,1855961.609131686,PMD_90,0.9
44.0,1697429422.2085345,1658227946.5903394,38302271.79859549,649438.1588049502,249765.66079454534,5571079.820805469,9250582.874089152,1139413604.076751,517886298.805758,19102616.831564043,6205239.79956669,650619.0,90682.59831897517,2524.4943542669375,12.025473750223362,9090.0,35056266.09994922,676.1714285714286,1872805.19026311,PMD_90,0.9
44.1,1708759295.6819956,1669248207.481277,38606991.65200152,653795.9314750986,250300.6172421026,5396226.385867869,9190711.008392423,1148304852.9389548,520563892.14149904,19099145.983923364,6204467.22335794,660078.0,92974.13708220389,2411.9016980448005,11.741880797115336,9459.0,13229052.744959015,676.2114285714285,1899075.3400691308,PMD_90,0.9
44.2,1717916114.887493,1678138877.7949116,38869068.511626914,657348.1490678256,250820.43188642515,5227037.268282638,9132554.708579382,1155101867.1798174,523155285.1500793,19095675.83508678,6203694.7456474025,669393.0,93918.15344674609,2289.468122469921,11.237450138800309,9315.0,11062176.752487307,676.2514285714285,1905257.6555612546,PMD_90,0.9
44.300000000000004,1730106341.128932,1690001954.5916138,39191003.54391639,662021.6263396922,251361.36706239835,5063217.613127687,9074233.079334551,1167076743.2612123,523597238.42391986,19091986.38491486,6202922.366422821,678905.0,94719.20204793739,2208.7474074020142,10.88154672116789,9512.0,14099266.363674575,676.2914285714287,1909008.270807023,PMD_90,0.9
44.400000000000006,1746005741.0571322,1705501123.6328213,39584617.08493439,668072.7564204134,251927.58295607968,4905032.017907298,9016077.016586924,1182661847.0581458,524132227.2030561,19088407.675764047,6202150.0856719455,688516.0,95759.0773818733,2173.2614070591962,10.746759024907217,9611.0,17817711.83959253,676.3314285714287,1918262.099963717,PMD_90,0.9
44.5,1751280719.3424897,1710581188.061785,39776950.02912369,670161.4624812733,252419.78910001993,4751527.212263973,8958855.34256376,1187890671.9187887,524393347.2792522,19084719.68623874,6201597.90338252,698345.0,97057.09978766227,2029.261455046431,10.164934167246988,9829.0,7207231.0866501285,676.3714285714286,1932203.0298638872,PMD_90,0.9
44.6,1767528266.320986,1726421035.6501992,40177902.926174395,676339.507229706,252988.23738278565,4603099.734628117,8901902.061584737,1204028770.3712962,524712635.9234897,19081032.437443364,6200825.79254396,708056.0,97633.88201093716,2013.5562188355539,10.069423466634229,9711.0,18181022.501517616,676.4114285714286,1933381.7915927824,PMD_90,0.9
44.7,1789493599.8763084,1747864830.136011,40690523.18122521,684650.8255065369,253595.73356608974,4459694.141553017,8844775.353785062,1217870596.2159214,533041244.4556731,19077235.92923029,6200053.780145679,718054.0,98970.25350008915,2051.3850756078323,10.314176800287683,9998.0,23913664.176010247,676.4514285714286,1948224.9292589813,PMD_90,0.9
44.800000000000004,1816090876.9193623,1773849484.973777,41292474.37667875,694682.1672534766,254235.40165300254,4321036.998326802,8788026.169155682,1231432717.9284985,546276153.7745059,19073660.182699848,6199281.866175429,728203.0,100598.12268052324,2127.67204055039,10.773554537310748,10149.0,28561871.20436407,676.4914285714285,1964350.5098820836,PMD_90,0.9
44.900000000000006,1842981282.0984988,1800121702.214496,41899867.9146212,704834.7660064886,254877.20337545956,4186533.6159682823,8731652.004789647,1245399979.8516977,559394521.4202178,19070085.15520447,6198510.050620962,738285.0,102489.68853823614,2201.289585267701,11.249000968788442,10082.0,28873310.371228304,676.5314285714287,1982711.5806628186,PMD_90,0.9
45.0,1858584112.8854842,1815323210.7738364,42294689.84900533,710772.2841880713,255439.97845435358,4056487.975057997,8675870.374396566,1258454528.3090346,562133087.0469242,19066400.846600782,6197738.333470037,748732.0,104416.04338732845,2149.6744415711255,11.120883883828157,10447.0,17604638.235310428,676.5714285714287,2001653.8768965793,PMD_90,0.9
45.1,1872819934.345251,1829183639.3204427,42664104.015493505,716197.557764752,255993.4515498237,3930644.903050341,8620567.429355934,1272359802.5950878,562649015.425053,19062937.277993355,6196966.714710409,759309.0,105704.25054915798,2088.3474935514564,10.867621351029268,10577.0,16250555.276457412,676.6114285714286,2014488.285262153,PMD_90,0.9
45.2,1891894474.3607035,1847788578.5311885,43125886.33864549,723428.7845521999,256580.7063169271,3808867.377314691,8564750.035816474,1288761690.9001834,565503386.4463199,19059584.406738862,6196195.194329836,769837.0,106934.01335331758,2079.9512927809287,10.857701406182825,10528.0,21102170.394988563,676.6514285714286,2027414.8881074216,PMD_90,0.9
45.300000000000004,1923512350.1885118,1878690344.7827754,43829425.05500914,735325.6974506935,257254.65327653542,3691022.858015929,8509961.285396198,1307258540.929564,578801609.1317697,19055792.211450245,6195423.7723160805,780592.0,108480.73325147718,2184.952925025116,11.430616283314768,10755.0,33662801.70172125,676.6914285714286,2044708.4224837455,PMD_90,0.9
45.400000000000006,1941911391.3116152,1896630718.1176226,44280528.56181252,742308.0179153739,257836.61426477312,3576873.1412667446,8455314.59813217,1323078252.9187224,581554077.427853,19052220.776984233,6194652.448656902,791375.0,110780.66751201934,2156.285888227335,11.427614279032602,10783.0,20469180.812641073,676.7314285714285,2069880.2781088431,PMD_90,0.9
45.5,1962804791.3279462,1917012925.932233,44783225.16452443,750204.6353441449,258435.59584443603,3466187.6197046908,8401028.952490712,1334115801.2297986,591579352.2419186,19048540.060693443,6193881.223340063,802665.0,112299.87400239904,2144.203631590935,11.439898464180645,11290.0,22980380.90383704,676.7714285714285,2086659.51607791,PMD_90,0.9
45.6,1982171454.1669922,1935896691.8328395,45258210.03612016,757528.2662550637,259024.03177790766,3359293.036090813,8347321.955083,1345965111.3199883,599261867.6757946,19044750.08368258,6193110.096353332,814178.0,113899.37449635152,2116.253542877097,11.373226411854935,11513.0,21468322.69688227,676.8114285714287,2101240.526407262,PMD_90,0.9
45.7,1994542545.974554,1947921252.760103,45599481.78585082,762247.8803628467,259563.5482373289,3255626.231893719,8294079.849572767,1353955235.6749291,603804194.2834216,19041070.86705224,6192339.06768447,825636.0,115431.43954698405,2031.0657847453156,11.019102693799576,11458.0,14487219.767546238,676.8514285714286,2115792.6685559107,PMD_90,0.9
45.800000000000004,2010707712.0814219,1963664408.0260425,46014795.36617436,768379.7866402216,260128.9025650667,3155411.682718374,8240859.593779749,1367484800.2781868,606597790.0000129,19037282.38940303,6191568.137321249,837281.0,116508.10810957718,1985.0192960906838,10.796729551618743,11645.0,18289647.45952732,676.8914285714286,2124138.101230644,PMD_90,0.9
45.900000000000006,2053344145.3119755,2005361465.4751709,46937439.787298985,784360.8385998589,260879.2109058279,3058207.112197022,8188210.923293048,1404679840.9684422,612193484.3309562,19033604.671835605,6190797.305251435,849105.0,117892.32461878468,2165.1997909489037,11.67089596027214,11824.0,44775409.86901215,676.9314285714286,2138569.4270306053,PMD_90,0.9
46.0,2077718807.8706565,2029149332.933628,47514428.85108866,793544.0931768768,261501.9927629826,2964134.1214737413,8136240.128665441,1423932834.046612,617465645.3094921,19029927.69295063,6190026.571462803,861350.0,121190.43996217809,2165.5752757411215,11.875192561869653,12245.0,26558849.552976374,676.9714285714285,2183701.8228662126,PMD_90,0.9
46.1,2103348096.3848052,2054166412.6305919,48116355.79107432,803194.9999392683,262132.96319957188,2873310.728912567,8084172.835457962,1444986971.2130892,622187914.2188015,19026471.452600908,6189255.93594312,873704.0,123166.99304628857,2174.340981433106,11.982449303732595,12354.0,27836432.23769363,677.0114285714285,2206628.5921162376,PMD_90,0.9
46.2,2128773954.382138,2078981643.5187426,48716780.12979956,812768.5324503268,262762.20114564855,6819639.485935874,12066787.518988466,1459532723.610647,625143192.4597435,19023125.908143386,6188485.3986801645,886307.0,125257.56730926708,2176.3621605231356,11.308997834879497,12603.0,27657948.589717817,677.0514285714287,2231611.5009560455,PMD_90,0.9
46.300000000000004,2148366962.667508,2098074965.797609,49208429.521816164,820215.29425064,263352.05383218854,6604141.829187278,11989807.955144912,1474842984.0612295,629722752.8240932,19019561.038191315,6187714.959661709,899047.0,126826.77231203203,2131.398437384499,11.151746511377276,12740.0,21998475.597202446,677.0914285714287,2404908.2604035973,PMD_90,0.9
46.400000000000006,2168464842.6580496,2117663461.875506,49709573.003265224,827863.2022060532,263944.5770724569,6395527.578478525,11913117.435846327,1490714498.1384254,634238758.0013175,19015996.885105867,6186944.6188755315,911781.0,128498.9448635769,2095.0842281669593,11.04081439641922,12734.0,22516976.29989269,677.1314285714286,2418493.2979225535,PMD_90,0.9
46.5,2180553318.577997,2129396667.4523196,50059651.371684104,832518.2953632523,264481.45863014064,6193681.749880152,11836493.964089597,1502659551.2091947,634662679.0276909,19014738.250832297,6186174.37630941,924727.0,130218.25344390668,1997.7492618842236,10.63504912452895,12946.0,14521975.682886492,677.1714285714286,2432966.791510113,PMD_90,0.9
46.6,2199400619.2503915,2147755702.007633,50540168.18763119,839683.8804343756,265065.17469261587,5998823.324275065,14177836.70047271,1514563448.781003,639464151.1398207,19010955.07286879,6185404.231951125,937851.0,131405.26073768028,1960.1861569549746,10.419504862265555,13124.0,21288679.42205392,677.2114285714285,2440791.818230928,PMD_90,0.9
